Px Code,Procedure Description,Unit Price
27800046,HC SUPPLY RC 278 C1787,"6,818.70"
27800047,HC SUPPLY RC 278 C2623,"64,319.25"
27001034,HC DSRG ACTICOAT FLEX 3 4IN X 4IN,75.47
27000038,HC ORTHO POST-OP KNEE SPLINT,171.9
27000039,HC ORTHO CERVICAL COLLAR,34.39
27000042,HC ORTHO SHOULDER IMMOBILIZER,38.77
27000080,HC ABDOMINAL BINDER,79.74
27000113,HC CHEST DRAINAGE PLEUR-EVAC ADULT/PEDS A-6020-08LF,652.75
27000160,HC ELECTRODE  PEDIATRIC 2011 MULT,351.82
27000167,HC SEAL  EAKIN COHESIVE SM 2,8.54
27000202,HC DISC BIOPATCH CHG 4.0MM CENTER HOLE,73.97
27000202,HC DISC BIOPATCH CHG 4.0MM CENTER HOLE,69.24
27000202,HC DISC BIOPATCH CHG 4.0MM CENTER HOLE,74.89
27000900,HC Supply RC 270 C1782,"3,581.25"
27000205,HC DRESSING WND VAC GRANUFOAM MED,554.98
27000242,HC WD PACK STRIP IODOFORM 1X5 YDS,39.58
27000243,HC WD PACK STRIP PLAIN 5X5 YDS,30.23
27000244,HC WD PACK STRIP IODOFORM 5X5 YDS,22.27
27000246,HC WD PACK STRIP PLAIN 25X5 YDS,17.89
27000250,"HC SPLINT KNEE POST-OP 16""",152.19
27000250,"HC SPLINT KNEE POST-OP 16""",142.55
27000251,HC WD VAC PAD SENSA TRAC,201.78
27000261,HC CRYOCUFF COOLER,486.89
27000303,"HC IMMOBILIZER KNEE POST-OP 22""",206.6
27000304,"HC IMMOBILIZER KNEE POST-OP 24""",218.59
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"1,194.98"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"3,151.50"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"5,644.05"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27600003,HC SUPPLY RC 276 V2787,"2,836.35"
27000309,HC IMMOBILIZER SHOULDER - MEDIUM,37.97
27000310,HC IMMOBILIZER SHOULDER - LARGE,37.51
27000311,HC IMMOBILIZER SHOULDER X-LARGE,35.43
27000406,HC DRESSING MEPITEL ONE 4 X 7,103.63
27000425,HC KIT CT INSERTION PLEURAGUIDE,718.59
27000434,HC SET IV SECONDARY,10.96
27000441,HC PCH OST OR FECAL,27.47
27000444,HC WAFER OST COLOS 2.25 IN,69.12
27000449,HC PASTE OST,26.08
27000450,HC POWDER OST,36.12
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"1,002.50"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"4,584.00"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"4,584.00"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"4,584.00"
27600004,HC SUPPLY RC 276 V2788,"1,146.00"
27600004,HC SUPPLY RC 276 V2788,"1,146.00"
27600004,HC SUPPLY RC 276 V2788,"1,146.00"
27600004,HC SUPPLY RC 276 V2788,"1,146.00"
27600004,HC SUPPLY RC 276 V2788,"1,432.50"
27600004,HC SUPPLY RC 276 V2788,"4,727.25"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"6,274.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,443.50"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"6,016.50"
27600004,HC SUPPLY RC 276 V2788,"6,016.50"
27600004,HC SUPPLY RC 276 V2788,"6,016.50"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"2,836.35"
27600004,HC SUPPLY RC 276 V2788,"2,836.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,128.35"
27600004,HC SUPPLY RC 276 V2788,"5,644.05"
27000451,HC SPNG SURGIFOAM ABS SZ 12-7,44.43
27000456,HC CANST INFOVAC W/GEL 1000ML,483.21
27000463,HC DEV FO SECURE ADT 2-WY,33.47
27000464,HC DEV FO SECURE ADT 3-WY,33.93
27000465,HC DEV FO SECURE PED,33.93
27000466,HC SPNG SURGIFOAM ABS SZ 100,201.24
27000467,HC SET ENTERAL FEED E-PUMP SPIKE,116.55
27000635,HC SUPPLY RC 270  C1769,309.52
27000635,HC SUPPLY RC 270  C1769,338.11
27000635,HC SUPPLY RC 270  C1769,157.65
27000799,HC Supply RC 270 C1726,"1,117.35"
27200001,HC Supply RC 272,109.75
27200001,HC Supply RC 272,98.9
27200001,HC Supply RC 272,"1,260.60"
27200001,HC Supply RC 272,108.59
27200001,HC Supply RC 272,98.32
27200001,HC Supply RC 272,102.71
27200001,HC Supply RC 272,35.66
27200001,HC Supply RC 272,38.54
27200001,HC Supply RC 272,336.08
27200001,HC Supply RC 272,321.3
27200001,HC Supply RC 272,242.05
27200001,HC Supply RC 272,450.48
27200001,HC Supply RC 272,481.95
27200001,HC Supply RC 272,"7,791.83"
27200001,HC Supply RC 272,215.91
27200001,HC Supply RC 272,194.71
27200001,HC Supply RC 272,194.6
27200001,HC Supply RC 272,194.6
27200001,HC Supply RC 272,"1,900.18"
27200001,HC Supply RC 272,88.17
27200001,HC Supply RC 272,101.9
27200001,HC Supply RC 272,141.37
27200001,HC Supply RC 272,112.75
27200001,HC Supply RC 272,111.36
27200001,HC Supply RC 272,194.92
27200001,HC Supply RC 272,88.17
27200001,HC Supply RC 272,105.01
27200001,HC Supply RC 272,101.9
27200001,HC Supply RC 272,"1,514.04"
27200001,HC Supply RC 272,570.22
27200001,HC Supply RC 272,267.75
27200001,HC Supply RC 272,139.06
27200001,HC Supply RC 272,131.9
27200001,HC Supply RC 272,120.59
27200001,HC Supply RC 272,120.59
27200001,HC Supply RC 272,506.15
27200001,HC Supply RC 272,396.81
27200001,HC Supply RC 272,530.92
27200001,HC Supply RC 272,"1,042.60"
27200001,HC Supply RC 272,776.42
27200001,HC Supply RC 272,734.63
27200001,HC Supply RC 272,696.38
27200001,HC Supply RC 272,"2,277.68"
27200001,HC Supply RC 272,"2,126.46"
27200001,HC Supply RC 272,70.86
27200001,HC Supply RC 272,254.36
27200001,HC Supply RC 272,"6,882.99"
27200001,HC Supply RC 272,"8,096.49"
27200001,HC Supply RC 272,"6,876.00"
27200001,HC Supply RC 272,"3,180.15"
27200001,HC Supply RC 272,"7,791.83"
27200001,HC Supply RC 272,418.88
27200001,HC Supply RC 272,321.19
27200001,HC Supply RC 272,321.3
27200001,HC Supply RC 272,321.3
27200001,HC Supply RC 272,320.98
27200001,HC Supply RC 272,321.3
27200001,HC Supply RC 272,321.3
27200001,HC Supply RC 272,"3,432.27"
27200001,HC Supply RC 272,426.47
27200001,HC Supply RC 272,321.62
27200001,HC Supply RC 272,"1,719.86"
27200001,HC Supply RC 272,81.47
27200001,HC Supply RC 272,81.47
27200001,HC Supply RC 272,81.47
27200001,HC Supply RC 272,81.47
27200001,HC Supply RC 272,81.47
27200001,HC Supply RC 272,81.47
27200001,HC Supply RC 272,81.47
27200001,HC Supply RC 272,81.47
27200001,HC Supply RC 272,88.63
27200001,HC Supply RC 272,88.63
27200001,HC Supply RC 272,27.12
27200001,HC Supply RC 272,85.51
27200001,HC Supply RC 272,86.2
27200001,HC Supply RC 272,27.12
27200001,HC Supply RC 272,94.97
27200001,HC Supply RC 272,85.51
27200001,HC Supply RC 272,27.12
27200001,HC Supply RC 272,86.2
27200001,HC Supply RC 272,27.12
27200001,HC Supply RC 272,85.51
27200001,HC Supply RC 272,134.44
27200001,HC Supply RC 272,134.44
27200001,HC Supply RC 272,134.44
27200001,HC Supply RC 272,3.81
27200001,HC Supply RC 272,3.92
27200001,HC Supply RC 272,3.69
27200001,HC Supply RC 272,3.81
27200001,HC Supply RC 272,3.81
27200001,HC Supply RC 272,3.81
27200001,HC Supply RC 272,3.81
27200001,HC Supply RC 272,3.81
27200001,HC Supply RC 272,75.24
27200001,HC Supply RC 272,74.32
27200001,HC Supply RC 272,75.24
27200001,HC Supply RC 272,193.64
27200001,HC Supply RC 272,907.62
27200001,HC Supply RC 272,907.54
27200001,HC Supply RC 272,141.48
27200001,HC Supply RC 272,353.43
27200001,HC Supply RC 272,721.8
27200001,HC Supply RC 272,114.25
27200001,HC Supply RC 272,353.43
27200001,HC Supply RC 272,"1,403.85"
27200001,HC Supply RC 272,626.52
27200001,HC Supply RC 272,621.47
27200001,HC Supply RC 272,412.87
27200001,HC Supply RC 272,393.59
27200001,HC Supply RC 272,533.47
27200001,HC Supply RC 272,409.82
27200001,HC Supply RC 272,393.59
27200001,HC Supply RC 272,407.1
27200001,HC Supply RC 272,393.59
27200001,HC Supply RC 272,444.79
27200001,HC Supply RC 272,393.59
27200001,HC Supply RC 272,470.49
27200001,HC Supply RC 272,393.59
27200001,HC Supply RC 272,473.92
27200001,HC Supply RC 272,252.22
27200001,HC Supply RC 272,162.9
27200001,HC Supply RC 272,160.65
27200001,HC Supply RC 272,950.21
27200001,HC Supply RC 272,"1,403.85"
27200001,HC Supply RC 272,"1,407.98"
27200001,HC Supply RC 272,"1,403.85"
27200001,HC Supply RC 272,118.17
27200001,HC Supply RC 272,103.86
27200001,HC Supply RC 272,111.71
27200001,HC Supply RC 272,111.36
27200001,HC Supply RC 272,320.23
27200001,HC Supply RC 272,793.26
27200001,HC Supply RC 272,821.33
27200001,HC Supply RC 272,321.3
27200001,HC Supply RC 272,291.85
27200001,HC Supply RC 272,291.95
27200001,HC Supply RC 272,216.34
27200001,HC Supply RC 272,"18,479.25"
27200001,HC Supply RC 272,"3,695.85"
27200001,HC Supply RC 272,"4,703.18"
27200001,HC Supply RC 272,"3,919.32"
27200001,HC Supply RC 272,"2,544.12"
27200001,HC Supply RC 272,"2,120.10"
27200001,HC Supply RC 272,"2,544.12"
27200001,HC Supply RC 272,"2,120.10"
27200001,HC Supply RC 272,"2,544.12"
27200001,HC Supply RC 272,"2,120.10"
27200001,HC Supply RC 272,203.49
27200001,HC Supply RC 272,371.85
27200001,HC Supply RC 272,242.05
27200001,HC Supply RC 272,371.74
27200001,HC Supply RC 272,371.85
27200001,HC Supply RC 272,267.75
27200001,HC Supply RC 272,88.17
27200001,HC Supply RC 272,105.01
27200001,HC Supply RC 272,101.9
27200001,HC Supply RC 272,101.9
27200001,HC Supply RC 272,105.01
27200001,HC Supply RC 272,26.54
27200001,HC Supply RC 272,371.85
27200001,HC Supply RC 272,435.97
27200001,HC Supply RC 272,522.18
27200001,HC Supply RC 272,"1,910.73"
27200001,HC Supply RC 272,"1,900.24"
27200001,HC Supply RC 272,342.72
27200001,HC Supply RC 272,342.72
27200001,HC Supply RC 272,342.72
27200001,HC Supply RC 272,475.35
27200001,HC Supply RC 272,676.01
27200001,HC Supply RC 272,780.03
27200001,HC Supply RC 272,778.02
27200001,HC Supply RC 272,765.43
27200001,HC Supply RC 272,"1,915.71"
27200001,HC Supply RC 272,"1,952.90"
27200001,HC Supply RC 272,517.4
27200001,HC Supply RC 272,"3,919.32"
27200001,HC Supply RC 272,"4,703.18"
27200001,HC Supply RC 272,"2,120.10"
27200001,HC Supply RC 272,"4,979.54"
27200001,HC Supply RC 272,"5,111.16"
27200001,HC Supply RC 272,"2,812.40"
27200001,HC Supply RC 272,"2,813.43"
27200001,HC Supply RC 272,"2,670.18"
27200001,HC Supply RC 272,353.43
27200001,HC Supply RC 272,88.17
27200001,HC Supply RC 272,88.17
27200001,HC Supply RC 272,452.39
27200001,HC Supply RC 272,282.74
27200001,HC Supply RC 272,"2,125.49"
27200001,HC Supply RC 272,"2,228.17"
27200001,HC Supply RC 272,"1,166.74"
27200001,HC Supply RC 272,"1,493.24"
27200001,HC Supply RC 272,759.01
27200001,HC Supply RC 272,753.8
27200001,HC Supply RC 272,824.06
27200001,HC Supply RC 272,"1,186.91"
27200001,HC Supply RC 272,818.84
27200001,HC Supply RC 272,"1,432.50"
27200001,HC Supply RC 272,"1,432.50"
27200001,HC Supply RC 272,"1,690.35"
27200001,HC Supply RC 272,"1,690.35"
27200001,HC Supply RC 272,553.38
27200001,HC Supply RC 272,518.89
27200001,HC Supply RC 272,"1,170.60"
27200001,HC Supply RC 272,"2,950.72"
27200001,HC Supply RC 272,"2,950.72"
27200001,HC Supply RC 272,974.59
27200001,HC Supply RC 272,956.91
27200001,HC Supply RC 272,425.51
27200001,HC Supply RC 272,424.12
27200001,HC Supply RC 272,810.02
27200001,HC Supply RC 272,"1,106.36"
27200001,HC Supply RC 272,993.84
27200001,HC Supply RC 272,"1,197.63"
27200001,HC Supply RC 272,993.84
27200001,HC Supply RC 272,993.84
27200001,HC Supply RC 272,"1,106.36"
27200001,HC Supply RC 272,"1,159.47"
27200001,HC Supply RC 272,993.84
27200001,HC Supply RC 272,490.82
27200001,HC Supply RC 272,434.04
27200001,HC Supply RC 272,403.98
27200001,HC Supply RC 272,456.78
27200001,HC Supply RC 272,403.98
27200001,HC Supply RC 272,403.98
27200001,HC Supply RC 272,456.78
27200001,HC Supply RC 272,440.62
27200001,HC Supply RC 272,485.16
27200001,HC Supply RC 272,403.98
27200001,HC Supply RC 272,"2,005.50"
27200001,HC Supply RC 272,436.69
27200001,HC Supply RC 272,473.18
27200001,HC Supply RC 272,444.89
27200001,HC Supply RC 272,441.1
27200001,HC Supply RC 272,"5,157.00"
27200001,HC Supply RC 272,353.11
27200001,HC Supply RC 272,842.02
27200001,HC Supply RC 272,841.86
27200001,HC Supply RC 272,989.23
27200001,HC Supply RC 272,981.43
27200001,HC Supply RC 272,934.05
27200001,HC Supply RC 272,260.36
27200001,HC Supply RC 272,531.43
27200001,HC Supply RC 272,363.39
27200001,HC Supply RC 272,114.02
27200001,HC Supply RC 272,98.32
27200001,HC Supply RC 272,98.32
27200001,HC Supply RC 272,193.64
27200001,HC Supply RC 272,134.44
27200001,HC Supply RC 272,173.61
27200001,HC Supply RC 272,165.47
27200001,HC Supply RC 272,165.47
27200001,HC Supply RC 272,173.61
27200001,HC Supply RC 272,139.17
27200001,HC Supply RC 272,165.47
27200001,HC Supply RC 272,139.17
27200001,HC Supply RC 272,182.71
27200001,HC Supply RC 272,285.21
27200001,HC Supply RC 272,392.52
27200001,HC Supply RC 272,37.39
27200001,HC Supply RC 272,526.4
27200001,HC Supply RC 272,358.36
27200001,HC Supply RC 272,159.58
27200001,HC Supply RC 272,159.58
27200001,HC Supply RC 272,159.58
27200001,HC Supply RC 272,886.77
27200001,HC Supply RC 272,159.58
27200001,HC Supply RC 272,150.48
27200001,HC Supply RC 272,262.4
27200001,HC Supply RC 272,223.84
27200001,HC Supply RC 272,182.07
27200001,HC Supply RC 272,244.19
27200001,HC Supply RC 272,192.78
27200001,HC Supply RC 272,48.93
27200001,HC Supply RC 272,47.89
27200001,HC Supply RC 272,340.58
27200001,HC Supply RC 272,321.3
27200001,HC Supply RC 272,234.55
27200001,HC Supply RC 272,230.27
27200001,HC Supply RC 272,378.17
27200001,HC Supply RC 272,364.14
27200001,HC Supply RC 272,340.04
27200001,HC Supply RC 272,318.19
27200001,HC Supply RC 272,473.18
27200001,HC Supply RC 272,98.9
27200001,HC Supply RC 272,71.55
27200001,HC Supply RC 272,71.55
27200001,HC Supply RC 272,261.75
27200001,HC Supply RC 272,196.53
27200001,HC Supply RC 272,141.02
27200001,HC Supply RC 272,98.09
27200001,HC Supply RC 272,149.44
27200001,HC Supply RC 272,267.75
27200001,HC Supply RC 272,238.94
27200001,HC Supply RC 272,817.96
27200001,HC Supply RC 272,585.46
27200001,HC Supply RC 272,184.1
27200001,HC Supply RC 272,67.62
27200001,HC Supply RC 272,100.05
27200001,HC Supply RC 272,102.59
27200001,HC Supply RC 272,473.18
27200001,HC Supply RC 272,443.59
27200001,HC Supply RC 272,473.18
27200001,HC Supply RC 272,242.05
27200001,HC Supply RC 272,242.05
27200001,HC Supply RC 272,267.75
27200001,HC Supply RC 272,"1,403.85"
27200001,HC Supply RC 272,"1,590.08"
27200001,HC Supply RC 272,214.41
27200001,HC Supply RC 272,321.62
27200001,HC Supply RC 272,82.97
27200001,HC Supply RC 272,82.86
27200001,HC Supply RC 272,79.63
27200001,HC Supply RC 272,267.75
27200001,HC Supply RC 272,72.82
27200001,HC Supply RC 272,66.93
27200001,HC Supply RC 272,385.56
27200001,HC Supply RC 272,267.75
27200001,HC Supply RC 272,267.75
27200001,HC Supply RC 272,535.5
27200001,HC Supply RC 272,"1,790.63"
27200001,HC Supply RC 272,"2,148.75"
27200001,HC Supply RC 272,"3,919.32"
27200001,HC Supply RC 272,"4,475.13"
27200001,HC Supply RC 272,114.25
27200001,HC Supply RC 272,142.98
27200001,HC Supply RC 272,314.45
27200001,HC Supply RC 272,"1,290.57"
27200001,HC Supply RC 272,43.51
27200001,HC Supply RC 272,14.43
27200001,HC Supply RC 272,11.31
27200001,HC Supply RC 272,14.43
27200001,HC Supply RC 272,21.93
27200001,HC Supply RC 272,21.93
27200001,HC Supply RC 272,21.93
27200001,HC Supply RC 272,21.93
27200001,HC Supply RC 272,21.93
27200001,HC Supply RC 272,21.93
27200001,HC Supply RC 272,96.13
27200001,HC Supply RC 272,433.08
27200001,HC Supply RC 272,632.06
27200001,HC Supply RC 272,"4,106.52"
27200001,HC Supply RC 272,703.76
27200001,HC Supply RC 272,14.08
27200001,HC Supply RC 272,113.09
27200001,HC Supply RC 272,73.28
27200001,HC Supply RC 272,169.22
27200001,HC Supply RC 272,142.52
27200001,HC Supply RC 272,908.89
27200001,HC Supply RC 272,37.04
27200001,HC Supply RC 272,586.66
27200001,HC Supply RC 272,"1,540.80"
27200001,HC Supply RC 272,103.86
27200001,HC Supply RC 272,88.17
27200001,HC Supply RC 272,287.24
27200001,HC Supply RC 272,127.98
27200001,HC Supply RC 272,"5,013.75"
27200001,HC Supply RC 272,"4,420.12"
27200001,HC Supply RC 272,"4,420.12"
27200001,HC Supply RC 272,"1,002.01"
27200001,HC Supply RC 272,"1,158.33"
27200001,HC Supply RC 272,"1,158.25"
27200001,HC Supply RC 272,"3,912.62"
27200001,HC Supply RC 272,"3,948.20"
27200001,HC Supply RC 272,938.52
27200001,HC Supply RC 272,947.17
27200001,HC Supply RC 272,40.74
27200001,HC Supply RC 272,242.05
27200001,HC Supply RC 272,254.47
27200001,HC Supply RC 272,3.12
27200001,HC Supply RC 272,4.96
27200001,HC Supply RC 272,527.79
27200001,HC Supply RC 272,481.2
27200001,HC Supply RC 272,550.17
27200001,HC Supply RC 272,244.83
27200001,HC Supply RC 272,259.29
27200001,HC Supply RC 272,"11,912.67"
27200001,HC Supply RC 272,"12,141.87"
27200001,HC Supply RC 272,"1,833.60"
27200001,HC Supply RC 272,"2,779.05"
27200001,HC Supply RC 272,"2,779.05"
27200001,HC Supply RC 272,879.47
27200001,HC Supply RC 272,21.12
